file_index,file,channel,rms,peak,crest_factor,kurtosis,amp_1x,amp_2x,amp_3x,amp_FTF_hz,amp_BPFO_hz,amp_BPFI_hz,amp_BSF_hz,z_rms,z_crest_factor,z_kurtosis,z_amp_1x,z_amp_2x,z_amp_3x,z_amp_FTF_hz,z_amp_BPFO_hz,z_amp_BPFI_hz,z_amp_BSF_hz,health_indicator,onset_flagged
734,2004.02.17.12.52.39,ch1,0.15678997088686228,0.879,5.606225927768528,2.397824838205458,29.683976262291203,17.055498378806316,10.262387979457182,18.225229324245777,16.306616615964913,11.154959769749192,8.918528202091805,68.24487347271129,0.6835474842907934,18.110270383669484,-2.326549513421605,-0.6092435991208841,-0.1557863097431835,2.849451161789656,1.3279369121151916,-0.03507594339274063,-0.6648278624617362,9.500756264271658,True
735,2004.02.17.13.02.39,ch1,0.1541765147649866,0.784,5.085080572712791,2.380993795300869,30.032297380863966,25.45174020621479,12.226177911489453,9.39281336989197,12.463261151633782,7.125081674220594,11.096863887234113,66.00061587657554,-0.3132963312839222,17.953908913985412,-2.275977432153957,0.6962257581002914,0.5531839473480747,-0.25811829491492855,0.20331284278002554,-1.3201961209363409,0.03336236601923077,8.960819788409772,True
736,2004.02.17.13.12.39,ch1,0.15502766606671775,0.854,5.508694168384579,2.3857241830328224,54.62002703978053,23.09264509980107,8.940562712303395,8.348740902062545,10.030792429074843,16.551025395854634,13.53863297105204,66.73152647361285,0.49698930005136527,17.997854519860024,1.293868311316051,0.32942756010888063,-0.6329935630230329,-0.6254614690114292,-0.5084643786305454,1.685718743461908,0.8159870671415587,9.111829138621765,True
737,2004.02.17.13.22.39,ch1,0.15479955490008887,0.842,5.439292125506729,2.326244291018452,43.94765984970101,19.194127634044516,7.518724173025556,7.847349747289439,9.144543651346687,10.486122470960916,13.238416237952002,66.53564018564914,0.36423747455800065,17.445282502502675,-0.2556323995980256,-0.2767240008815433,-1.1463077512116215,-0.8018693563309457,-0.7677942054191309,-0.248366838995831,0.7197629677492596,8.856161768289619,True
738,2004.02.17.13.32.39,ch1,0.1450686467016887,0.771,5.314725252696695,2.2603903426575673,49.58843358214996,19.155288033798254,5.321027364717185,11.297574340481113,8.999218344931311,13.363045481911909,8.953961681957544,58.179400928842504,0.1259666820017018,16.833495092264453,0.5633408190764315,-0.28276288220612583,-1.9397234041692617,0.4120468156410377,-0.8103185930265321,0.6690782357608654,-0.6534708849434984,8.046960433793242,True
739,2004.02.17.13.42.39,ch1,0.14251295959436022,0.74,5.19251022578079,2.398569851860411,40.83795404131947,16.80809969792814,13.198145347106067,15.420047250254953,13.372264012349762,15.294085654649619,12.6034134431343,55.98475141628376,-0.1078055133551718,18.117191608378107,-0.7071246763348915,-0.6477097847718383,0.9040850246340327,1.8624847214996645,0.4693008591743465,1.2848831387394497,0.5162347652670698,8.060157150843832,True
740,2004.02.17.13.52.39,ch1,0.14808891668890603,0.793,5.354890951534707,2.158488613774588,34.086012855533134,21.92031920680908,5.439609387383202,14.675388645542935,14.09983974859074,9.895422196648411,13.949879073028846,60.77300248367884,0.20279539801439064,15.886821485535888,-1.6874261859335327,0.14715130348867675,-1.8969127523145979,1.6004863795245414,0.6822005487385179,-0.4367399915837051,0.9477977939544628,8.426133432276714,True
741,2004.02.17.14.02.39,ch1,0.14527101457545222,0.837,5.7616448983033095,2.2044594195762057,40.42664182453609,16.586291747713272,12.317792214769089,11.978845531727872,10.248506291500458,7.43336335163903,9.229704580217739,58.35318063537978,0.9808319906144005,16.313893224254002,-0.7668423154455397,-0.6821970575476539,0.586258674481533,0.6517431293781173,-0.44475800221438866,-1.2218857019544356,-0.5650910275820229,8.056668175885187,True
742,2004.02.17.14.12.39,ch1,0.1439164398197462,0.715,4.968160697245776,2.0271482740199875,32.70182436178752,7.999082899551517,10.486983292567801,10.242491502082935,8.085625941265112,11.939938085840497,8.06554144655404,57.18996436418211,-0.5369399916300729,14.66666129289356,-1.888393882874433,-2.017358460205088,-0.0747025877624199,0.040829787384669206,-1.07764957925983,0.21525209359241065,-0.9382232908165926,7.8645975330601186,True
743,2004.02.17.14.22.39,ch1,0.13972712158296033,0.706,5.052705530621168,2.342641300811165,51.42472759918203,18.407381942411803,9.530886082159913,7.518163207864117,12.83556011886585,11.487441596374008,9.604111722720335,53.59246402857711,-0.3752231242120747,17.597611776698372,0.8299488577769115,-0.3990492522814659,-0.4198741735876071,-0.9176893132672073,0.3122531641797986,0.0709518554471789,-0.4450877562075671,7.49601533022353,True
744,2004.02.17.14.32.39,ch1,0.13942111694991724,0.706,5.063795323441633,1.9866054341726365,55.92140056181678,24.058648407003876,13.049048415436465,7.692670501690587,9.089387732525072,16.600376361592627,10.91788727952938,53.329688152444625,-0.3540106327606187,14.29001570654256,1.482812259893302,0.4796242483951699,0.8502578365763345,-0.856291215728561,-0.7839336633612237,1.7014566691131898,-0.02400240079720809,7.415209278561278,True
745,2004.02.17.14.42.39,ch1,0.1397635746076544,0.706,5.05138768797156,2.0716523614208278,47.522151794308236,12.45352541617273,9.43118129177866,9.993215183622358,17.489627757241202,11.227063427303774,6.182082923856563,53.62376739613205,-0.37774388599651376,15.08010712345742,0.2633412929932491,-1.3247702369872452,-0.45586973997523705,-0.04687480867729565,1.6741039050249975,-0.012082229190591164,-1.5419008347625651,7.440056145319718,True
746,2004.02.17.14.52.39,ch1,0.14242094915360065,0.74,5.195864824646772,1.9998288945603404,47.017141019972264,14.886991944260926,10.04055929974555,6.280988173631201,9.01180435873882,11.038579838326763,13.21437097767743,55.905739134856866,-0.10138885608125248,14.412862502920623,0.1900197383731793,-0.9464085783375112,-0.23587121776723918,-1.3529730871348227,-0.8066357345981946,-0.07218927401632769,0.7120560904853491,7.473614421457135,True
747,2004.02.17.15.02.39,ch1,0.13856824279089436,0.781,5.636212051693286,2.2251644103888673,46.70486264356887,11.179854091445558,13.859610137755315,7.820025191236818,9.715681015935182,10.483870893973434,11.279859294122385,52.59729808325102,0.740904768391032,16.506243918837537,0.14468063434666736,-1.5228039429930469,1.1428879918119428,-0.8114831422130837,-0.6006707548109371,-0.24908486245691727,0.09201522003880933,7.4408073319150985,True
748,2004.02.17.15.12.39,ch1,0.14059532065276256,0.715,5.085517758915192,2.0884088755661026,52.824379123540155,18.560180964446623,16.680542693139756,5.229157838632514,16.64771352686166,10.64395149651789,14.01806169402339,54.338014084325984,-0.3124600840490751,15.235776216180291,1.0331616027470112,-0.375291665830268,2.161305107821041,-1.7230457648222954,1.4277470388470201,-0.19803547399241758,0.9696513769698378,7.777448841558524,True
749,2004.02.17.15.22.39,ch1,0.1344781462772739,0.757,5.629167422037324,2.5143137121380645,51.54631553009698,25.78192187562217,10.710425893144707,8.937970595808066,17.56378998615137,8.864803250179563,10.684300309358775,49.085002585810976,0.7274298416025,19.19245950487829,0.8476019784047721,0.7475632565416042,0.005964980286577068,-0.4181487463396241,1.6958048974109399,-0.7654023411806883,-0.09887063216575245,7.358424876462173,True
750,2004.02.17.15.32.39,ch1,0.14053554724361556,0.693,4.931136737943592,2.029423852596696,57.64965214219955,17.41272934000895,11.86863025707162,5.687079052013702,8.281943480401146,9.07275371995352,10.900156898403905,54.28668476358391,-0.607759206462228,14.687801564037347,1.733733822536943,-0.5537004069538418,0.4241015804715644,-1.5619322049950974,-1.0202040913797605,-0.6990873464584648,-0.029685261769226267,7.560469024864839,True
751,2004.02.17.15.42.39,ch1,0.1395541734739036,0.745,5.338428665046795,2.174915562196098,45.85368071819478,11.862234488345448,15.170010507683777,6.397288289843364,10.10314734114527,17.976252996223792,8.5464627722673,53.443948006349295,0.17130643180468622,16.03942889151615,0.02109914815957698,-1.4167056770744497,1.6159706123136328,-1.31205441994117,-0.48729223454857895,2.1402210145997658,-0.7840805787583381,7.743210701506564,True
752,2004.02.17.15.52.39,ch1,0.13509444305715124,0.701,5.18896250753589,2.2229778685297505,53.82971753544532,22.778718265540903,12.500112117852755,14.696580898064367,14.567685305935532,9.216924450184967,6.65243567039933,49.614236162046055,-0.11459156825813088,16.48593080451923,1.1791247762596604,0.28061740540391616,0.6520800673167194,1.6079425950146997,0.8190992507723266,-0.6531115848995223,-1.3911455155455954,7.279787973003584,True
753,2004.02.17.16.02.39,ch1,0.135658014414925,0.796,5.867696084400485,2.1120656548190597,51.26716329595939,19.500324037774984,13.815077084694645,10.649323376410356,16.267440497739017,15.449619511740911,7.783494547842342,50.09819274737436,1.183686084908355,15.455549214975006,0.8070723960220068,-0.2291157934742029,1.1268106051411557,0.18396823480466146,1.3164733860612385,1.334482579045344,-1.0286236776793747,7.276397471948572,True
754,2004.02.17.16.12.39,ch1,0.13497136089451994,0.796,5.897547410980568,2.2537976858385402,41.5819138827927,20.29812099071726,7.713845403667064,12.454041459122788,15.81953656157697,13.731892650937931,9.027361793696334,49.5085416083392,1.2407855294287309,16.772248886952674,-0.5991105607480665,-0.1050722634330934,-1.0758648047460015,0.8189345702652429,1.1854099046755882,0.7867028705782618,-0.6299450155676375,7.272261601473453,True
755,2004.02.17.16.22.39,ch1,0.13189689984036773,0.854,6.4747541529299,2.2796867432564882,43.44356084386101,19.337413534748475,12.506940419706938,11.589598086081775,9.93042435807419,12.551341320720882,8.364235360698283,46.868404466931004,2.3448632410274146,17.012759893285025,-0.3288215762828605,-0.2544455390963866,0.6545452306430468,0.5147915320528319,-0.5378335976600218,0.41022737947811133,-0.8424872784174663,6.976917973487417,True
756,2004.02.17.16.32.39,ch1,0.12851723194284104,0.686,5.337805597191071,1.9454752438008258,54.31001189170894,20.757669492232544,13.735645395146625,8.213888807008681,11.723997576094064,12.60817476599181,16.868858406553436,43.966176536661884,0.17011463122038437,13.907913596092323,1.2488578011100688,-0.03362047592898288,1.0981340626854286,-0.6729074061058479,-0.013006885736012877,0.4283514530966236,1.8833757499624753,6.342245859860004,True
757,2004.02.17.16.42.39,ch1,0.12589233138504705,0.676,5.369667815050826,1.997542800174501,43.40969652494977,27.750149342383878,10.467573934850941,9.701554018908363,26.19637240010518,8.75730794627607,11.282005318073933,41.71209124071202,0.23106049692918182,14.391624539234554,-0.3337382723909512,1.05358834475557,-0.08170978191595038,-0.1494919557700251,4.221829370908736,-0.7996823816094147,0.09270305385766314,6.306751943808406,True
758,2004.02.17.16.52.39,ch1,0.12576345778664455,0.703,5.589859028785825,1.9092597898346062,54.26353836108726,21.107386839311538,9.399964713046405,6.1526695800518,22.116550633038695,9.246216589827847,13.562469769532603,41.601423397569285,0.652240974748367,13.57146970253597,1.242110397515867,0.020754480115038308,-0.4671395939898227,-1.3981202976144278,3.0280116768591943,-0.6437703793329672,0.8236271291810838,6.344866802946202,True
759,2004.02.17.17.02.39,ch1,0.12436039114109293,0.73,5.870036217333696,2.0802240990981087,39.13720085127987,32.86122942929283,11.29479830006775,6.0578675420464005,17.613030933680356,10.40935656152986,16.353896200411725,40.39656560378165,1.1881622776240015,15.159739117063742,-0.9540537999416391,1.8482722727460552,0.21693594455082355,-1.4314751485704345,1.7102135450892273,-0.27284733612719525,1.7183224100124137,6.489658745550718,True
760,2004.02.17.17.12.39,ch1,0.12274867278273062,0.681,5.547921493256335,1.8499449241387067,44.15194237573019,14.192082844471066,8.97331222613131,8.160783093199237,8.293344980034655,12.590379394612254,15.869412778917248,39.012531971722794,0.5720230997784446,13.020430790277274,-0.2259730078556045,-1.0544548393287598,-0.6211702865821755,-0.6915919534667966,-1.016867839754492,0.42267654425704254,1.5630379912446186,5.8200758324268005,True
761,2004.02.17.17.22.39,ch1,0.12051210248644377,0.903,7.4930233675209275,1.8363394045741623,53.99947510394263,26.684999927963286,10.065588609978168,10.63366270898739,13.505406387497294,14.475406704358587,12.844848667377681,37.09191817808815,4.2926026947286315,12.894034639605735,1.2037715550281172,0.8879761637379886,-0.22683510029816123,0.178458234822015,0.5082603364147442,1.0238080359673358,0.593618483271408,5.8901283421962285,True
762,2004.02.17.17.32.39,ch1,0.11666324734572582,0.671,5.751597141913292,1.4947850896938135,65.5907953430324,16.286311152434898,11.08054661159892,14.548939803341554,18.699733748407713,9.212925871324714,10.548193506942935,33.7867842928546,0.9616127004094269,9.720973115470095,2.8866933127800163,-0.7288388150085342,0.13958649276970192,1.555997016490527,2.0281992617367894,-0.6543867238126603,-0.14249496432203407,5.260556669565439,True
763,2004.02.17.17.42.39,ch1,0.11792317642053819,0.833,7.0639209804640215,1.7735457066958276,59.89877672961447,16.957724416945737,6.81277314617072,10.147750671100333,9.250141550075128,9.3332686471932,13.701567855361466,34.8687253184076,3.471818135034578,12.310677152918029,2.0602799472217495,-0.6244457471493544,-1.401171203172168,0.007496471315104176,-0.7368946595188431,-0.6160096499101522,0.8682102138674895,5.696572849851508,True
764,2004.02.17.17.52.39,ch1,0.11285861527156722,0.618,5.475877924896837,1.4246082301984373,62.62767002307684,22.011510861473162,6.403794114699672,9.278831119372382,14.853307511715162,5.6715864581594,9.338741857903546,30.519626156369796,0.43421857964908644,9.069025583120935,2.456482778601007,0.16133001739966002,-1.5488213995385873,-0.2982214515316092,0.9026766378595956,-1.7837128789732415,-0.5301428961532237,4.7704258379196744,True
765,2004.02.17.18.02.39,ch1,0.11249116241329249,0.583,5.182629350544518,1.552294876927517,48.281068262739566,7.833825639675169,10.09856441972395,17.48059429202724,6.966240926302974,18.14057300679235,5.879046382344131,30.204082741845966,-0.12670559425618924,10.255242732870238,0.3735269328250421,-2.0430530856412754,-0.2149301261805552,2.587461113486518,-1.4051986031174537,2.192622341922828,-1.6390287262990915,5.104185199844516,True
766,2004.02.17.18.12.39,ch1,0.11132827171042965,0.645,5.793676575503453,1.3309587974609638,53.54321145794221,9.56727126865074,14.895414275841794,14.702286734815802,11.266988521482652,16.74671787155468,9.21252268126682,29.20547164157523,1.042101997167628,8.199016337649965,1.1375275033336567,-1.7735324837394284,1.5168354869574132,1.6099501186758745,-0.14673466280217848,1.7481246880473367,-0.5705980915465443,4.694989301149525,True
767,2004.02.17.18.22.39,ch1,0.1111174328659493,0.603,5.42669124409535,1.3866856891104478,47.805326543475125,14.603598009426324,11.289671202320356,7.387373474653089,11.911472393063981,7.101167255072037,14.275712921686443,29.024417644025842,0.34013458160526655,8.716722740552818,0.3044548966888638,-0.9904713990082085,0.2150849523704429,-0.9637059617445457,0.04185108759361948,-1.3278223820423891,1.0522325745040082,4.2976898220136,True
768,2004.02.17.18.32.39,ch1,0.11086750498730173,0.61,5.502063026220953,1.6093428330193849,44.7765830105487,26.107541422792142,10.167840207349677,7.769917459040504,8.831949593358747,16.758974670934002,14.722469885225324,28.80979665404789,0.48430528974237846,10.785221909298144,-0.13528262113270423,0.7981914244386974,-0.1899200819991064,-0.8291128891501311,-0.859263965322167,1.7520333571983833,1.1954250808638796,4.583855327319347,True
769,2004.02.17.18.42.39,ch1,0.11017193970711474,0.623,5.654797416258685,1.3689570075773423,49.44980624075166,29.82993739180165,11.333597778383865,12.216581302548072,23.211353289807352,10.474277894972763,21.01230237283217,28.212492704461166,0.7764547460459955,8.55202215035223,0.5432137788216265,1.3769591603943718,0.23094338784610294,0.7353873354464243,3.348367530071537,-0.2521440509203588,3.2114135309371017,4.723939837529691,True
770,2004.02.17.18.52.39,ch1,0.11003507652747033,0.549,4.9893181095115775,1.273868225323242,52.03597505618655,20.788202212861545,10.305688301451458,13.674263218479739,11.521615751469616,8.463900777058091,8.859485329317371,28.09496395470438,-0.4964702160365185,7.6686412554187395,0.9186947144649509,-0.028873169694467446,-0.14015396540956818,1.248253557208427,-0.07222687547699115,-0.8932493492594659,-0.6837520150217496,4.024527907269526,True
771,2004.02.17.19.02.39,ch1,0.1070069605194418,0.557,5.205268865652906,1.2220807735566188,51.9375912442558,15.564178423518602,10.337642254675695,10.781370212495805,7.564240465338969,13.919518438159864,16.917962695271807,25.494624773145485,-0.08340086093280959,7.187532502067848,0.9044105557760667,-0.8411178761438785,-0.12861790339858467,0.2304271784044977,-1.2302148730688838,0.8465363641159317,1.8991144328447858,3.8845997319898764,True
772,2004.02.17.19.12.39,ch1,0.1072848457833893,0.537,5.005366751276466,1.073305002899736,50.52682354453746,11.241588613537774,12.282983460856205,9.46340412832802,14.547052429282573,14.23579723118389,9.753219831605417,25.733253655891293,-0.4657724670563083,5.805396036421506,0.6995838744302294,-1.5132053001084413,0.5736919682325073,-0.23328186443258125,0.8130617582950129,0.947397047493749,-0.3972963045406311,3.7181940276902266,True
773,2004.02.17.19.22.39,ch1,0.10781778904599011,0.715,6.631558728170671,1.2331512796328292,47.16237686637129,17.39416611888154,11.114557751805147,8.369766411809653,10.42458999434895,9.708024870727456,20.852132273702708,26.190908925245047,2.644798124004287,7.290378214602438,0.21110625491045562,-0.5565866645023142,0.15186524337467197,-0.6180639197746827,-0.3932332415517579,-0.49650062926303024,3.1600765405596465,4.171351775778833,True
774,2004.02.17.19.32.39,ch1,0.10573701784786337,0.574,5.428562405891598,1.1528874123752004,39.49290384749644,24.80479900003553,10.802368606771317,13.18205637493272,12.558380058853388,17.178217881150143,9.819721607008558,24.40408475470381,0.3437137290474037,6.5447217322279405,-0.9024099578871625,0.5956376690538605,0.03915827059439921,1.0750770490715214,0.23114607691639588,1.8857291901678033,-0.37598145849564424,3.639765988816594,True
775,2004.02.17.19.42.39,ch1,0.10385260668859317,0.647,6.229983248663746,0.9432393234140064,57.62047076089481,14.561981406234114,20.53390782512674,9.261863819089967,15.300874251280899,11.073101860125243,7.58481498474167,22.785881172468088,1.8766668735777807,4.597077519551639,1.7294970332406396,-0.9969420559206514,3.552452513014281,-0.3041911731109442,1.0336414504096858,-0.06118026934394003,-1.0923035459852068,3.802983360662286,True
776,2004.02.17.19.52.39,ch1,0.10678984226112637,0.649,6.0773570431262725,1.1755023973384349,51.12455164881589,11.854033147779257,16.122482817332916,16.55925678638477,16.2473988693354,18.776166727262638,9.039350424860354,25.30817844393203,1.5847243519594232,6.75481639515405,0.7863668819876981,-1.4179808426803697,1.9598335312692423,2.2633006225576913,1.3106089017842675,2.395311925958305,-0.6261024741316815,4.440722437141476,True
777,2004.02.17.20.02.39,ch1,0.1052975265226913,0.53,5.033356599176968,0.8799226510924183,41.279204219024344,13.23908992984208,13.778892288734847,11.61390138879238,15.863081497012747,9.728523851454028,8.89126443548676,24.026679625649916,-0.4122336481686146,4.008861566694137,-0.6430604015711623,-1.2026286381866986,1.1137471182192809,0.523342329659153,1.1981518128709687,-0.48996354473433823,-0.6735663207099584,3.4292235006464233,True
778,2004.02.17.20.12.39,ch1,0.10424662858007687,0.518,4.968985635848158,1.0331776509628554,41.0266424808487,14.389669933212932,11.986875907800705,12.059953286097459,13.928451417069882,11.20710670808384,9.582480228056136,23.12424025782033,-0.535362053851225,5.432610359446616,-0.6797293603769113,-1.023733488629567,0.4667907948472417,0.6802798266400462,0.6320497249023216,-0.018446387594183065,-0.4520209843160691,3.304526323842451,True
779,2004.02.17.20.22.39,ch1,0.10346354326600385,0.522,5.045255396463107,1.000355245197536,41.31899800821123,18.537617685815725,13.369326763457563,11.539731908835677,13.957274614694743,12.521325704896265,15.304621853383592,22.451780081496647,-0.38947369766268297,5.1276881016206906,-0.6372828169419187,-0.3787998626469588,0.9658851850179753,0.4972467730499221,0.6404838294510572,0.40065545878393155,1.3820137771935328,3.287130958386532,True
780,2004.02.17.20.32.39,ch1,0.10303147274012928,0.554,5.376997778118967,0.9084447005643224,29.34665063626102,25.892617121480978,11.995260737945559,10.76617967660472,8.008169229235792,9.547313304283326,8.853966388794236,22.08074742797559,0.24508120781527634,4.273833238331476,-2.3755251800224664,0.7647744391670265,0.4698178982489337,0.22508258802174508,-1.1003145873466884,-0.5477512308708438,-0.6855209206918457,3.276844871849189,True
781,2004.02.17.20.42.39,ch1,0.09932441224184264,0.532,5.356185735130714,0.7717927254108252,39.85961745724022,19.130206813959227,15.748737695987433,11.502266132683623,14.481845479929268,6.333619962754256,12.24063297403496,18.897377095879275,0.20527205257470724,3.004327611653625,-0.8491675057788768,-0.2866625750228207,1.8249035316573714,0.4840649321760826,0.7939812164582696,-1.5725916999210112,0.3999580222763065,2.831830624339834,True
782,2004.02.17.20.52.39,ch1,0.10277105523892355,0.542,5.2738584686121115,0.9268405707904264,51.09199441544985,13.25289086944782,9.122061594351825,9.837979024536205,17.9540072207637,15.383651047519844,13.361745454584197,21.85711866667533,0.04779693419154022,4.444732054345238,0.7816399591459718,-1.2004828324647459,-0.5674685763792288,-0.10149261076512263,1.809988375464747,1.3134453658983456,0.7592918863296784,3.2883457261659954,True
783,2004.02.17.21.02.39,ch1,0.10151048547864094,0.693,6.826880954537605,0.9667239500366183,40.778427297829694,17.650563558610283,13.691830249104845,11.33411172258177,14.313191356848105,7.431202336198784,6.378531134638185,20.77462746420477,3.0184093468795976,4.815251209352647,-0.715767251099518,-0.5167213285917654,1.0823158558359898,0.42490201327107907,0.7446304634587156,-1.2225748455166996,-1.4789361493351503,3.479413592754592,True
784,2004.02.17.21.12.39,ch1,0.10050111138028213,0.483,4.8059170029711975,0.6652145802848772,42.75235133565207,21.984450114274903,14.69247778282567,6.033332676652306,12.406022481905122,9.225993972804204,6.228416708779184,19.907845937389375,-0.8472787899799323,2.014209797649844,-0.42917697122803145,0.15712254255829516,1.4435710632632008,-1.4401074184631881,0.18656394035062715,-0.6502193320217983,-1.527050141133406,2.8603145934037695,True
785,2004.02.17.21.22.39,ch1,0.09937990578496302,0.471,4.739388675001804,0.7488124696956069,56.66499284449838,21.229504564242497,12.487120894113886,13.199074952476458,7.583307267793111,7.234246757173478,11.338293943031674,18.945031160029007,-0.9745337902470338,2.7908395599793208,1.590773010317667,0.039741659277806325,0.6473899570947242,1.0810648118812436,-1.2246356376418743,-1.2853835912616507,0.11074442745686451,2.869013760518719,True
786,2004.02.17.21.32.39,ch1,0.10260710653042934,0.535,5.2140638021143255,0.8222244311026881,47.89250476350564,12.403125698488996,10.668929249590661,7.816068976565774,8.781109887948697,12.14825688394314,8.60998666591035,21.71633071491485,-0.06657795742827595,3.4728413968869942,0.3171121367844889,-1.332606515217576,-0.009016197470297629,-0.8128750843430106,-0.8741404337916278,0.28168454749229044,-0.763720189806741,2.964690517413615,True
787,2004.02.17.21.42.39,ch1,0.10001234542935812,0.542,5.4193309603246105,0.6527158309279764,35.33669308875779,27.982256469453542,11.647693846122978,10.016729108260902,12.781355052239219,9.021470519982662,8.641210511849435,19.48812712561669,0.3260558734549234,1.8980956132979632,-1.5058422996229879,1.0896769601397713,0.34433880059572536,-0.038601743369725335,0.2963919400036907,-0.7154414577961448,-0.753712464973991,2.645628427887161,True
788,2004.02.17.21.52.39,ch1,0.10276615596829532,0.518,5.040569972859641,0.6411511578676281,38.78972651051344,17.37958561994709,7.008674165039149,11.639076151425371,14.745947275343449,11.010999497751744,8.895628378143057,21.852911507721753,-0.3984359487835105,1.7906590577391381,-1.0045029391487745,-0.5588536781214056,-1.3304467364427464,0.5321997389843454,0.8712614052500471,-0.080984590235895,-0.6721676096935343,2.909242321212115,True
789,2004.02.17.22.02.39,ch1,0.10079244075465804,0.483,4.792026032742724,0.688527101475187,48.70898649451623,22.31610336048906,15.770738988299863,16.519673910922133,16.94534512101584,9.678782977430437,10.800381068650255,20.15801970382375,-0.8738493573470834,2.2307846169299994,0.43565556769504393,0.20868884556092626,1.8328464697551041,2.24937390811943,1.5148385550200207,-0.5058258113689785,-0.06166495610546809,3.00715477917258,True
790,2004.02.17.22.12.39,ch1,0.10071724420996635,0.5,4.964393177375311,0.8693732490038779,54.07475563294735,25.18353880675205,11.013340835105131,11.886886439540714,15.255728493031087,17.066034435758095,11.295614109930822,20.09344604780753,-0.544146481808856,3.910856943676829,1.2147013919736858,0.654525112054165,0.11532376697524219,0.6193885315394332,1.0204311171924432,1.849954110663625,0.09706488181683305,3.011983838550864,True
791,2004.02.17.22.22.39,ch1,0.10212575566772138,0.547,5.356141518107649,0.8122074071808982,38.54820305130892,21.02413122964618,12.26914645580691,11.005292308940353,13.27973370784657,9.807058635327918,8.281069407250625,21.302979474388366,0.20518747450918828,3.3797826012347945,-1.0395692712074867,0.007809682970190197,0.5686965128290775,0.30921122471623486,0.4422250894327849,-0.4649189570314631,-0.8691432508809869,2.8589523539200576,True
792,2004.02.17.22.32.39,ch1,0.10275559452911188,0.608,5.916952773094475,0.7643725473661327,39.03295333113647,14.141392894498875,10.004905390250208,9.679141965459541,14.213675043178865,12.331315080807459,15.387283856984146,21.843842065187346,1.2779039936433203,2.935393681001635,-0.9691892992827209,-1.0623362436246382,-0.2487430432964909,-0.15737734218293029,0.7155104815359892,0.3400614454724328,1.4085082259482458,3.0958865821175747,True
793,2004.02.17.22.42.39,ch1,0.10324720860141631,0.53,5.133310693619369,0.8305410434162077,43.632481409931636,22.771589467446987,9.047428125763789,12.363232983768654,7.051658816626345,11.0885033386177,8.115012745327107,22.26600664905057,-0.2210420354646659,3.5501032594766277,-0.30139255831346035,0.2795090014707369,-0.5944128582239343,0.7869848018350871,-1.3802040335802297,-0.056268768225178754,-0.9223669755437877,3.0358290941184274,True
794,2004.02.17.22.52.39,ch1,0.10473901018200549,0.559,5.337075450957795,0.8673107336548807,39.84820392899216,30.34448640863348,11.798716440269965,11.057200948895872,17.306576481656002,9.51801052240955,9.36098887709747,23.54706394369599,0.16871801173592488,3.891696043604069,-0.8508246142553205,1.4569625700233637,0.39886119408216814,0.3274745973765012,1.6205403269599,-0.5570958302238445,-0.5230123829270169,3.3342249514884097,True
795,2004.02.17.23.02.39,ch1,0.10546040777193058,0.535,5.072993849568596,1.0399953829715907,45.68353202837196,21.919772742794805,12.027565317081336,5.9908363119361185,8.183233484210223,8.734823988718782,11.109536865745874,24.166550916318837,-0.33641574528227836,5.495947527727931,-0.003604416770857162,0.14706633785284548,0.4814805437292552,-1.4550592057992349,-1.0490881325855652,-0.8068524713349489,0.03742425134893953,3.397948954875069,True
796,2004.02.17.23.12.39,ch1,0.10417618977302347,0.557,5.346711193926155,0.9779203766262876,29.64125444952032,21.01398503202809,11.222773367447836,8.893832792463035,9.263321911243292,10.061138115117123,11.632565047642734,23.063752221893832,0.1871492050552051,4.919266731545463,-2.3327522122306896,0.006232125968498033,0.19093340010164353,-0.43367805228149825,-0.7330378860432136,-0.38389351198408417,0.20506286109640703,3.2455758208200534,True
797,2004.02.17.23.22.39,ch1,0.10512936366909462,0.547,5.203113392008519,0.8677298220452299,40.45575501029584,20.845395437224305,16.99848916915982,9.021057444808973,12.897436662360844,11.70760915783506,9.579901771994956,23.882272853937465,-0.08752383843073168,3.8955894016695196,-0.7626154273308171,-0.019980619505819155,2.2760906004892565,-0.38891573064568274,0.3303591787776042,0.1411628566157031,-0.4528474193043779,3.2237357926706975,True
798,2004.02.17.23.32.39,ch1,0.10303119336706057,0.632,6.134064639515789,0.9835885532070137,47.31397676344451,34.105393600037964,11.861322889457453,9.313155048066859,11.698082219693976,11.0360364345198,15.629283257208169,22.080507521467748,1.69319431376298,4.97192445606172,0.23311675587108668,2.041718130267478,0.42146346413764707,-0.2861450283880091,-0.0205901118631361,-0.07300036047464888,1.4860727710673003,3.3307732913361763,True
799,2004.02.17.23.42.39,ch1,0.10615366979680035,0.586,5.5202990261356275,0.9646319369650564,46.80435127426534,28.07179161398508,15.229236706681316,11.870688745310265,18.288814754439134,14.74527424112965,8.925791864754773,24.761876987571107,0.5191870047176946,4.795816273542549,0.15912519957258514,1.1035981155784744,1.6373525395986808,0.6136895857334703,1.90795813508251,1.109868261251394,-0.6624997464009945,3.727097184904946,True
